,type,numNodes,numEdges,sampnodes,sampedges,Samplingrate,ActualDensity,SampledDensity,ActualCommunitysize,SampledCommunitysize,actualmodularity,sampledmodularity,Lcommsize_act1,Lcommsize_samp1,Lcommsize_act2,Lcommsize_samp2,Lcommsize_act3,Lcommsize_samp3,Clustcoeff_act,Clustcoeff_samp,diameter_act,diameter_samp,ks_deg,pval_deg,ks_cc,pval_cc,ks_pg,pval_pg
118,RE,2000,299850,2000,179910,0.6,448.6158273,269.3748232,12,23,0.247529805,0.24678269,502,505,501,501,500,499,0.374924956,0.282500982,4,4,0.188,0,0.283816316,0,0.0075,0.999999997
119,RE,2000,299850,1999,179910,0.6,448.6158273,269.4322767,12,21,0.247529805,0.247635752,502,505,501,498,500,498,0.374924956,0.282627172,4,4,0.186333667,0,0.293739359,0,0.00931941,0.999994256
120,RE,2000,299850,2000,179910,0.6,448.6158273,269.4398868,12,20,0.247529805,0.247340143,502,505,501,502,500,500,0.374924956,0.282166834,4,4,0.185,0,0.297746119,0,0.0095,0.999990347
121,RE,2000,299850,1999,179910,0.6,448.6158273,268.9627507,12,25,0.247529805,0.24675785,502,504,501,503,500,499,0.374924956,0.282082853,4,4,0.190365683,0,0.290341842,0,0.010218359,0.999942835
122,RE,2000,299850,2000,209895,0.7,448.6158273,314.5211268,12,18,0.247529805,0.246642083,502,502,501,501,500,501,0.374924956,0.312350181,4,4,0.133,8.88E-16,0.18985918,0,0.008,0.999999958
123,RE,2000,299850,1999,209895,0.7,448.6158273,313.8258345,12,15,0.247529805,0.247935221,502,503,501,501,500,501,0.374924956,0.311845447,4,4,0.131871686,1.55E-15,0.183232733,0,0.00682041,1
124,RE,2000,299850,1999,209895,0.7,448.6158273,313.8870056,12,16,0.247529805,0.247400433,502,507,501,502,500,501,0.374924956,0.312034372,4,4,0.134342421,4.44E-16,0.183215716,0,0.008550025,0.999999567
125,RE,2000,299850,2000,209895,0.7,448.6158273,314.4086957,12,20,0.247529805,0.247294754,502,504,501,503,500,500,0.374924956,0.3120262,4,4,0.132,1.44E-15,0.192363432,0,0.0095,0.999990347
126,RE,2000,299850,2000,209895,0.7,448.6158273,314.7252125,12,17,0.247529805,0.24858512,502,504,501,501,500,501,0.374924956,0.312187791,4,4,0.1295,5.44E-15,0.194618428,0,0.0075,0.999999997
127,RE,2000,299850,1999,209895,0.7,448.6158273,314.6532951,12,18,0.247529805,0.2477514,502,501,501,501,500,500,0.374924956,0.312228541,4,4,0.130323912,3.55E-15,0.188248749,0,0.008937719,0.999998266
128,RE,2000,299850,1999,209895,0.7,448.6158273,314.4824684,12,21,0.247529805,0.247007161,502,502,501,502,500,499,0.374924956,0.312180336,4,4,0.13183942,1.67E-15,0.190369935,0,0.008321411,0.999999826
129,RE,2000,299850,2000,209895,0.7,448.6158273,314.204611,12,17,0.247529805,0.246976852,502,503,501,502,500,500,0.374924956,0.31155766,4,4,0.1335,6.66E-16,0.192872436,0,0.0075,0.999999997
130,RE,2000,299850,2000,209895,0.7,448.6158273,313.7134831,12,20,0.247529805,0.248235315,502,502,501,499,500,498,0.374924956,0.312049618,4,4,0.1315,1.89E-15,0.186079369,0,0.008,0.999999958
131,RE,2000,299850,2000,209895,0.7,448.6158273,313.7034965,12,18,0.247529805,0.246968389,502,503,501,501,500,501,0.374924956,0.312138331,4,4,0.13,4.22E-15,0.190085378,0,0.009,0.999997861
132,RE,2000,299850,2000,209895,0.7,448.6158273,314.4942529,12,18,0.247529805,0.247742996,502,502,501,501,500,501,0.374924956,0.311635281,4,4,0.134,5.55E-16,0.194661242,0,0.0085,0.999999642
133,RE,2000,299850,2000,209895,0.7,448.6158273,313.9054441,12,18,0.247529805,0.247371778,502,504,501,503,500,501,0.374924956,0.312196907,4,4,0.1345,3.33E-16,0.186362681,0,0.01,0.999965231
134,RE,2000,299850,1999,209895,0.7,448.6158273,314.0852273,12,17,0.247529805,0.248594046,502,502,501,501,500,500,0.374924956,0.311406149,4,4,0.129347174,5.88E-15,0.190703305,0,0.007716358,0.99999999
135,RE,2000,299850,1998,209895,0.7,448.6158273,314.1030043,12,14,0.247529805,0.246992201,502,503,501,501,500,501,0.374924956,0.311740406,4,4,0.132197197,1.33E-15,0.188442886,0,0.009871872,0.999974639
136,RE,2000,299850,2000,209895,0.7,448.6158273,314.3568345,12,20,0.247529805,0.247434199,502,503,501,503,500,499,0.374924956,0.312101884,4,4,0.134,5.55E-16,0.186937876,0,0.0075,0.999999997
137,RE,2000,299850,2000,209895,0.7,448.6158273,314.5954416,12,19,0.247529805,0.247534484,502,504,501,501,500,501,0.374924956,0.312693978,4,4,0.132,1.44E-15,0.19138044,0,0.008,0.999999958
138,RE,2000,299850,2000,209895,0.7,448.6158273,314.1982759,12,15,0.247529805,0.247280106,502,507,501,503,500,501,0.374924956,0.312062806,4,4,0.1305,3.22E-15,0.18535943,0,0.007,1
139,RE,2000,299850,2000,209895,0.7,448.6158273,314.6772793,12,20,0.247529805,0.24686943,502,503,501,500,500,499,0.374924956,0.311665977,4,4,0.1345,3.33E-16,0.196375438,0,0.009,0.999997861
140,RE,2000,299850,2000,209895,0.7,448.6158273,313.8409091,12,14,0.247529805,0.249079421,502,502,501,501,500,501,0.374924956,0.312176826,4,4,0.1305,3.22E-15,0.188982456,0,0.0095,0.999990347
141,RE,2000,299850,2000,209895,0.7,448.6158273,314.1779053,12,16,0.247529805,0.24673754,502,502,501,500,500,499,0.374924956,0.312548967,4,4,0.133,8.88E-16,0.193746747,0,0.0075,0.999999997
142,RE,2000,299850,2000,239880,0.8,448.6158273,359.2389127,12,16,0.247529805,0.246840134,502,501,501,501,500,501,0.374924956,0.337932535,4,4,0.0845,1.26E-06,0.10764014,1.75E-10,0.0065,1
143,RE,2000,299850,2000,239880,0.8,448.6158273,358.9354376,12,12,0.247529805,0.248260111,502,505,501,502,500,500,0.374924956,0.337683634,4,4,0.0845,1.26E-06,0.105644144,4.09E-10,0.008,0.999999958
144,RE,2000,299850,2000,239880,0.8,448.6158273,359.446198,12,15,0.247529805,0.247128695,502,503,501,502,500,500,0.374924956,0.337450747,4,4,0.0855,8.94E-07,0.103182683,1.14E-09,0.0085,0.999999642
145,RE,2000,299850,2000,239880,0.8,448.6158273,358.7971429,12,14,0.247529805,0.246799231,502,504,501,502,500,502,0.374924956,0.337425614,4,4,0.088,3.76E-07,0.1045,6.54E-10,0.0065,1
146,RE,2000,299850,1999,239880,0.8,448.6158273,359.3627312,12,12,0.247529805,0.248120248,502,502,501,501,500,501,0.374924956,0.337835124,4,4,0.083345923,1.86E-06,0.116015523,4.16E-12,0.007748124,0.999999988
147,RE,2000,299850,2000,239880,0.8,448.6158273,358.8510029,12,14,0.247529805,0.248042226,502,501,501,501,500,499,0.374924956,0.336770271,4,4,0.084,1.49E-06,0.107,2.27E-10,0.0075,0.999999997
148,RE,2000,299850,2000,239880,0.8,448.6158273,358.9684814,12,17,0.247529805,0.247310847,502,505,501,501,500,500,0.374924956,0.337324011,4,4,0.084,1.49E-06,0.1135,1.29E-11,0.0065,1
149,RE,2000,299850,2000,239880,0.8,448.6158273,359.4632035,12,16,0.247529805,0.247688115,502,504,501,503,500,500,0.374924956,0.337439767,4,4,0.0845,1.26E-06,0.106424712,2.92E-10,0.0085,0.999999642
150,RE,2000,299850,2000,239880,0.8,448.6158273,359.0699001,12,15,0.247529805,0.247520283,502,502,501,501,500,499,0.374924956,0.336988804,4,4,0.0845,1.26E-06,0.116834417,2.80E-12,0.0065,1
151,RE,2000,299850,2000,239880,0.8,448.6158273,358.9745763,12,18,0.247529805,0.247577727,502,502,501,501,500,500,0.374924956,0.337751121,4,4,0.0835,1.76E-06,0.109204204,8.87E-11,0.007,1
152,RE,2000,299850,1999,239880,0.8,448.6158273,359.200565,12,18,0.247529805,0.247372553,502,501,501,499,500,498,0.374924956,0.337669358,4,4,0.08532066,9.54E-07,0.10033992,3.62E-09,0.00758054,0.999999995
153,RE,2000,299850,2000,239880,0.8,448.6158273,359.1168831,12,13,0.247529805,0.246986508,502,503,501,502,500,500,0.374924956,0.336953811,4,4,0.0835,1.76E-06,0.113,1.62E-11,0.009,0.999997861
154,RE,2000,299850,2000,239880,0.8,448.6158273,359.3742857,12,15,0.247529805,0.247451141,502,504,501,500,500,498,0.374924956,0.337589779,4,4,0.083,2.08E-06,0.115868934,4.39E-12,0.0085,0.999999642
155,RE,2000,299850,2000,239880,0.8,448.6158273,359.2413793,12,15,0.247529805,0.247438401,502,504,501,503,500,501,0.374924956,0.337639232,4,4,0.085,1.06E-06,0.104941471,5.47E-10,0.0075,0.999999997
156,RE,2000,299850,1999,239880,0.8,448.6158273,358.6212766,12,15,0.247529805,0.247544199,502,507,501,501,500,501,0.374924956,0.337178364,4,4,0.082875938,2.17E-06,0.110662663,4.67E-11,0.006750875,1
157,RE,2000,299850,2000,239880,0.8,448.6158273,358.8587571,12,14,0.247529805,0.246613652,502,503,501,502,500,501,0.374924956,0.337608792,4,4,0.085,1.06E-06,0.106327914,3.04E-10,0.0075,0.999999997
158,RE,2000,299850,2000,239880,0.8,448.6158273,358.980057,12,15,0.247529805,0.247751147,502,501,501,500,500,500,0.374924956,0.337117372,4,4,0.0835,1.76E-06,0.105394197,4.52E-10,0.007,1
159,RE,2000,299850,2000,239880,0.8,448.6158273,358.458037,12,16,0.247529805,0.247294277,502,502,501,501,500,499,0.374924956,0.337043737,4,4,0.0845,1.26E-06,0.11,6.18E-11,0.0085,0.999999642
160,RE,2000,299850,2000,239880,0.8,448.6158273,358.1957447,12,18,0.247529805,0.247304201,502,502,501,502,500,501,0.374924956,0.337298792,4,4,0.087,5.33E-07,0.107925213,1.54E-10,0.008,0.999999958
161,RE,2000,299850,2000,239880,0.8,448.6158273,359.7424893,12,17,0.247529805,0.248077735,502,503,501,501,500,501,0.374924956,0.337948621,4,4,0.0845,1.26E-06,0.113346423,1.40E-11,0.008,0.999999958
162,RE,2000,299850,2000,269865,0.9,448.6158273,403.5221745,12,13,0.247529805,0.247834086,502,501,501,501,500,501,0.374924956,0.358367097,4,4,0.042,0.058725682,0.0525,0.008072009,0.0075,0.999999997
163,RE,2000,299850,2000,269865,0.9,448.6158273,403.9278499,12,12,0.247529805,0.247506112,502,502,501,502,500,501,0.374924956,0.358081669,4,4,0.0425,0.053967543,0.0485,0.018108867,0.0055,1
164,RE,2000,299850,2000,269865,0.9,448.6158273,403.7752489,12,13,0.247529805,0.247414097,502,503,501,501,500,500,0.374924956,0.357948923,4,4,0.042,0.058725682,0.050613113,0.011942348,0.0055,1
165,RE,2000,299850,2000,269865,0.9,448.6158273,404.1974249,12,12,0.247529805,0.246815488,502,504,501,501,500,501,0.374924956,0.358668033,4,4,0.0425,0.053967543,0.047432216,0.022251202,0.0075,0.999999997
166,RE,2000,299850,2000,269865,0.9,448.6158273,403.6011478,12,13,0.247529805,0.247400835,502,502,501,501,500,500,0.374924956,0.357728757,4,4,0.0445,0.038106907,0.0555,0.004222395,0.007,1
167,RE,2000,299850,2000,269865,0.9,448.6158273,404.1278409,12,14,0.247529805,0.247849345,502,503,501,502,500,500,0.374924956,0.358535035,4,4,0.0435,0.045439907,0.046,0.029046541,0.006,1
168,RE,2000,299850,1999,269865,0.9,448.6158273,403.6086331,12,12,0.247529805,0.247404188,502,505,501,501,500,500,0.374924956,0.358010295,4,4,0.043324912,0.046886616,0.046415458,0.026928577,0.00631941,1
169,RE,2000,299850,2000,269865,0.9,448.6158273,403.6337625,12,13,0.247529805,0.247761071,502,501,501,501,500,500,0.374924956,0.358551736,4,4,0.0425,0.053967543,0.0485,0.018108867,0.007,1
170,RE,2000,299850,2000,269865,0.9,448.6158273,404.1181556,12,13,0.247529805,0.247194201,502,502,501,501,500,501,0.374924956,0.358386964,4,4,0.042,0.058725682,0.056,0.003776896,0.008,0.999999958
171,RE,2000,299850,2000,269865,0.9,448.6158273,403.831669,12,13,0.247529805,0.247175023,502,502,501,501,500,500,0.374924956,0.358364905,4,4,0.0435,0.045439907,0.0505,0.012187395,0.007,1
172,RE,2000,299850,2000,269865,0.9,448.6158273,403.9223022,12,13,0.247529805,0.247493818,502,502,501,501,500,501,0.374924956,0.358424745,4,4,0.043,0.049545293,0.049867184,0.013855383,0.007,1
173,RE,2000,299850,2000,269865,0.9,448.6158273,403.6975749,12,13,0.247529805,0.247866526,502,502,501,501,500,501,0.374924956,0.358487301,4,4,0.043,0.049545293,0.0545,0.005261428,0.006,1
174,RE,2000,299850,2000,269865,0.9,448.6158273,403.9480519,12,13,0.247529805,0.246966705,502,502,501,501,500,500,0.374924956,0.358606391,4,4,0.0425,0.053967543,0.0515,0.009938363,0.006,1
175,RE,2000,299850,2000,269865,0.9,448.6158273,404.5833333,12,12,0.247529805,0.246943563,502,503,501,501,500,501,0.374924956,0.358487674,4,4,0.042,0.058725682,0.045431716,0.032260673,0.0055,1
176,RE,2000,299850,1999,269865,0.9,448.6158273,404.3190883,12,14,0.247529805,0.247521907,502,504,501,502,500,500,0.374924956,0.358168872,4,4,0.041803402,0.060745902,0.051933967,0.009097298,0.005934217,1
177,RE,2000,299850,2000,269865,0.9,448.6158273,404.0230216,12,13,0.247529805,0.247693852,502,501,501,501,500,501,0.374924956,0.358409999,4,4,0.044,0.041633013,0.051917209,0.00912901,0.005,1
178,RE,2000,299850,2000,269865,0.9,448.6158273,404.0719424,12,14,0.247529805,0.247034743,502,504,501,501,500,501,0.374924956,0.358364225,4,4,0.044,0.041633013,0.049922711,0.01370272,0.0065,1
179,RE,2000,299850,2000,269865,0.9,448.6158273,403.6149425,12,12,0.247529805,0.247280613,502,502,501,501,500,500,0.374924956,0.358201853,4,4,0.0425,0.053967543,0.051,0.011011083,0.0055,1
180,RE,2000,299850,2000,269865,0.9,448.6158273,403.9198856,12,13,0.247529805,0.247809172,502,501,501,500,500,500,0.374924956,0.358044654,4,4,0.043,0.049545293,0.0525,0.008072009,0.0065,1
181,RE,2000,299850,2000,269865,0.9,448.6158273,403.5479256,12,12,0.247529805,0.247907281,502,501,501,500,500,500,0.374924956,0.358298863,4,4,0.043,0.049545293,0.048916208,0.016718364,0.005,1
182,RE,2498,468562,2440,46856,0.099999573,592.7940503,60.07701564,23,250,0.238835141,0.22212562,631,633,627,574,626,553,0.395084539,0.063878817,4,6,0.645367113,0,0.943680313,0,0.025616231,0.392767275
183,RE,2498,468562,2443,46856,0.099999573,592.7940503,60.38554217,23,260,0.238835141,0.220512703,631,630,627,553,626,547,0.395084539,0.064438867,4,6,0.644440563,0,0.950796393,0,0.027502805,0.307603305
184,RE,2498,468562,2434,46856,0.099999573,592.7940503,60.0071599,23,251,0.238835141,0.22164382,631,624,627,562,626,538,0.395084539,0.063867863,4,7,0.645812624,0,0.947125685,0,0.031714772,0.167396256
185,RE,2498,468562,2433,46856,0.099999573,592.7940503,60.03795967,23,227,0.238835141,0.224952757,631,626,627,573,626,519,0.395084539,0.063731739,4,6,0.644714374,0,0.947231303,0,0.025842129,0.382799348
186,RE,2498,468562,2440,46856,0.099999573,592.7940503,60.23543124,23,273,0.238835141,0.215877816,631,593,627,593,626,501,0.395084539,0.063573798,4,6,0.644280342,0,0.945789539,0,0.026065443,0.371349109
187,RE,2498,468562,2447,46856,0.099999573,592.7940503,60.58194774,23,271,0.238835141,0.216514707,631,622,627,561,626,513,0.395084539,0.064191086,4,6,0.646124746,0,0.942936796,0,0.01756354,0.840287338
188,RE,2498,468562,2418,46856,0.099999573,592.7940503,60.03012746,23,212,0.238835141,0.226863295,631,624,627,577,626,561,0.395084539,0.063675941,4,6,0.645837431,0,0.941997687,0,0.029486285,0.235741364
189,RE,2498,468562,2436,46856,0.099999573,592.7940503,59.8677686,23,216,0.238835141,0.218150079,631,630,627,568,626,534,0.395084539,0.062846336,4,6,0.643499693,0,0.947344854,0,0.029078106,0.247986604
190,RE,2498,468562,2427,46856,0.099999573,592.7940503,60.55222089,23,257,0.238835141,0.216504753,631,625,627,563,626,525,0.395084539,0.064580312,4,6,0.643170985,0,0.951343481,0,0.030110615,0.214327872
191,RE,2498,468562,2436,46856,0.099999573,592.7940503,59.88644264,23,225,0.238835141,0.22045067,631,620,627,565,626,558,0.395084539,0.063159385,4,6,0.643397805,0,0.947879421,0,0.033865845,0.118126016
192,RE,2498,468562,2443,46856,0.099999573,592.7940503,60.21885914,23,264,0.238835141,0.226067513,631,622,627,593,626,559,0.395084539,0.063933568,4,6,0.644801064,0,0.947930206,0,0.019117382,0.757422418
193,RE,2498,468562,2438,46856,0.099999573,592.7940503,59.78310502,23,263,0.238835141,0.222044244,631,660,627,624,626,546,0.395084539,0.063436303,4,6,0.64693888,0,0.946121194,0,0.026492071,0.351956486
194,RE,2498,468562,2438,46856,0.099999573,592.7940503,60.06888634,23,261,0.238835141,0.222909898,631,610,627,579,626,548,0.395084539,0.063713627,4,6,0.645298191,0,0.953554431,0,0.026419823,0.355234946
195,RE,2498,468562,2421,46856,0.099999573,592.7940503,60.54371257,23,236,0.238835141,0.222095311,631,618,627,550,626,542,0.395084539,0.064577432,4,7,0.644294701,0,0.949104996,0,0.031777425,0.166886519
196,RE,2498,468562,2443,46856,0.099999573,592.7940503,59.91626794,23,240,0.238835141,0.225098461,631,626,627,570,626,559,0.395084539,0.063406499,4,6,0.64806147,0,0.951847132,0,0.029879163,0.220139519
197,RE,2498,468562,2442,46856,0.099999573,592.7940503,60.0391198,23,227,0.238835141,0.225779623,631,622,627,588,626,550,0.395084539,0.063158663,4,6,0.645406415,0,0.944772578,0,0.026957848,0.330814237
198,RE,2498,468562,2440,46856,0.099999573,592.7940503,60.24819277,23,252,0.238835141,0.22164984,631,625,627,557,626,536,0.395084539,0.064025959,4,6,0.644688866,0,0.950521271,0,0.031548189,0.171270709
199,RE,2498,468562,2434,46856,0.099999573,592.7940503,60.05188679,23,239,0.238835141,0.221975073,631,606,627,599,626,553,0.395084539,0.06457835,4,6,0.644085359,0,0.950189105,0,0.026498109,0.352181586
200,RE,2498,468562,2439,46856,0.099999573,592.7940503,59.89277389,23,271,0.238835141,0.219776541,631,619,627,568,626,558,0.395084539,0.063729803,4,6,0.64506792,0,0.951040021,0,0.029343852,0.238405124
201,RE,2498,468562,2437,46856,0.099999573,592.7940503,60.11111111,23,231,0.238835141,0.223018557,631,624,627,578,626,549,0.395084539,0.063511757,4,7,0.645623926,0,0.951925574,0,0.024722281,0.437956032
202,RE,2498,468562,2474,93712,0.199999146,592.7940503,119.1570439,23,116,0.238835141,0.237639293,631,639,627,602,626,600,0.395084539,0.122292774,4,5,0.483191404,0,0.854324038,0,0.016107631,0.903740187
203,RE,2498,468562,2481,93712,0.199999146,592.7940503,119.4336075,23,127,0.238835141,0.234933883,631,632,627,610,626,581,0.395084539,0.122923124,4,5,0.485360638,0,0.850868404,0,0.011838733,0.994906019
204,RE,2498,468562,2479,93712,0.199999146,592.7940503,118.7427912,23,141,0.238835141,0.235648692,631,625,627,593,626,590,0.395084539,0.121765599,4,6,0.487072998,0,0.845279912,0,0.020121624,0.694926333
205,RE,2498,468562,2481,93712,0.199999146,592.7940503,119.540636,23,128,0.238835141,0.233450592,631,633,627,613,626,584,0.395084539,0.122402441,4,6,0.485996697,0,0.849251645,0,0.011830504,0.994952396
206,RE,2498,468562,2469,93712,0.199999146,592.7940503,119.1897555,23,111,0.238835141,0.23725912,631,632,627,608,626,590,0.395084539,0.12260112,4,6,0.483890393,0,0.851454177,0,0.014883353,0.946117182
207,RE,2498,468562,2477,93712,0.199999146,592.7940503,119.6152019,23,133,0.238835141,0.233351812,631,637,627,605,626,601,0.395084539,0.122585073,4,5,0.482494029,0,0.854105401,0,0.015546874,0.924529529
208,RE,2498,468562,2473,93712,0.199999146,592.7940503,119.6686675,23,126,0.238835141,0.23609376,631,629,627,608,626,586,0.395084539,0.123245128,4,6,0.485688672,0,0.853511735,0,0.017754438,0.828270693
209,RE,2498,468562,2475,93712,0.199999146,592.7940503,119.1790698,23,125,0.238835141,0.237619936,631,639,627,611,626,583,0.395084539,0.12186239,4,6,0.484005144,0,0.863353995,0,0.015745768,0.91751372
210,RE,2498,468562,2482,93712,0.199999146,592.7940503,119.0588235,23,147,0.238835141,0.234720916,631,634,627,604,626,587,0.395084539,0.122012245,4,5,0.484072996,0,0.85712732,0,0.01764893,0.832830551
211,RE,2498,468562,2473,93712,0.199999146,592.7940503,119.0666667,23,120,0.238835141,0.237235695,631,636,627,607,626,584,0.395084539,0.12197626,4,6,0.485162898,0,0.855534594,0,0.015905001,0.911684078
212,RE,2498,468562,2485,93712,0.199999146,592.7940503,119.1408776,23,146,0.238835141,0.235073701,631,634,627,607,626,586,0.395084539,0.121382486,4,6,0.487829459,0,0.858336605,0,0.011245375,0.997492096
213,RE,2498,468562,2475,93712,0.199999146,592.7940503,119.5518474,23,129,0.238835141,0.234171048,631,634,627,618,626,592,0.395084539,0.122879144,4,6,0.485191224,0,0.857301877,0,0.01335064,0.979657702
214,RE,2498,468562,2474,93712,0.199999146,592.7940503,119.7183771,23,125,0.238835141,0.236056194,631,629,627,603,626,588,0.395084539,0.122428995,4,6,0.48573313,0,0.855523748,0,0.0149879,0.942822867
215,RE,2498,468562,2472,93712,0.199999146,592.7940503,119.2332564,23,115,0.238835141,0.234369859,631,626,627,609,626,593,0.395084539,0.12233203,4,5,0.485922395,0,0.849150512,0,0.015606336,0.922714329
216,RE,2498,468562,2477,93712,0.199999146,592.7940503,119.3067916,23,136,0.238835141,0.235036269,631,636,627,607,626,602,0.395084539,0.122124704,4,5,0.484553327,0,0.847215841,0,0.014498316,0.956250062
217,RE,2498,468562,2476,93712,0.199999146,592.7940503,119.0884041,23,136,0.238835141,0.234829277,631,649,627,594,626,590,0.395084539,0.121705018,4,6,0.486562109,0,0.853054662,0,0.015919359,0.910952084
218,RE,2498,468562,2479,93712,0.199999146,592.7940503,119.1967593,23,133,0.238835141,0.235322401,631,628,627,597,626,587,0.395084539,0.121527808,4,5,0.484039188,0,0.856889301,0,0.010191776,0.999501419
219,RE,2498,468562,2477,93712,0.199999146,592.7940503,119.440281,23,141,0.238835141,0.234162658,631,625,627,614,626,569,0.395084539,0.12215328,4,5,0.483745899,0,0.852017015,0,0.012113203,0.993200073
220,RE,2498,468562,2483,93712,0.199999146,592.7940503,119.5148064,23,142,0.238835141,0.232504547,631,630,627,602,626,583,0.395084539,0.122479491,4,6,0.483312466,0,0.845509413,0,0.013407907,0.978586898
221,RE,2498,468562,2477,93712,0.199999146,592.7940503,119.166287,23,130,0.238835141,0.233189106,631,634,627,602,626,601,0.395084539,0.121624157,4,6,0.486571898,0,0.856479129,0,0.015590995,0.922977161
222,RE,2498,468562,2488,140568,0.299998719,592.7940503,178.6346604,23,76,0.238835141,0.236805245,631,631,627,619,626,609,0.395084539,0.174663439,4,5,0.37129575,0,0.699796185,0,0.009014285,0.99995959
223,RE,2498,468562,2483,140568,0.299998719,592.7940503,178.172093,23,73,0.238835141,0.238334551,631,634,627,620,626,604,0.395084539,0.174829019,4,6,0.37450887,0,0.688148993,0,0.015120433,0.938350709
224,RE,2498,468562,2489,140568,0.299998719,592.7940503,178.6480186,23,79,0.238835141,0.236960292,631,633,627,625,626,603,0.395084539,0.174354869,4,5,0.370947139,0,0.690274945,0,0.009051838,0.999955383
225,RE,2498,468562,2492,140568,0.299998719,592.7940503,178.4018161,23,87,0.238835141,0.23520796,631,628,627,611,626,607,0.395084539,0.175445794,4,6,0.375112931,0,0.690293241,0,0.009638851,0.999824507
226,RE,2498,468562,2490,140568,0.299998719,592.7940503,178.5747393,23,75,0.238835141,0.236911431,631,637,627,625,626,605,0.395084539,0.174123244,4,5,0.373792689,0,0.697075616,0,0.01023598,0.999450186
227,RE,2498,468562,2486,140568,0.299998719,592.7940503,178.5057471,23,85,0.238835141,0.237218872,631,633,627,618,626,612,0.395084539,0.175244107,4,5,0.37353809,0,0.688938278,0,0.010070486,0.999594336
228,RE,2498,468562,2482,140568,0.299998719,592.7940503,177.85438,23,69,0.238835141,0.239025638,631,632,627,628,626,599,0.395084539,0.173658004,4,6,0.376456846,0,0.699925741,0,0.012182187,0.99265636
229,RE,2498,468562,2488,140568,0.299998719,592.7940503,178.4465116,23,78,0.238835141,0.238531813,631,632,627,615,626,610,0.395084539,0.175310971,4,5,0.374044895,0,0.693174458,0,0.009391758,0.999898761
230,RE,2498,468562,2487,140568,0.299998719,592.7940503,178.3348946,23,83,0.238835141,0.238171011,631,626,627,619,626,617,0.395084539,0.174901841,4,5,0.372888097,0,0.695509216,0,0.01227021,0.991929423
231,RE,2498,468562,2487,140568,0.299998719,592.7940503,178.1604651,23,86,0.238835141,0.235772371,631,626,627,616,626,610,0.395084539,0.174410215,4,5,0.374400687,0,0.697976607,0,0.009921568,0.999692933
232,RE,2498,468562,2483,140568,0.299998719,592.7940503,178.9381564,23,82,0.238835141,0.237563789,631,626,627,614,626,597,0.395084539,0.17479704,4,5,0.374310564,0,0.689888524,0,0.009751821,0.999782287
233,RE,2498,468562,2488,140568,0.299998719,592.7940503,178.3022432,23,81,0.238835141,0.237623245,631,631,627,612,626,610,0.395084539,0.174172067,4,5,0.372972655,0,0.686559368,0,0.010217499,0.999469625
234,RE,2498,468562,2487,140568,0.299998719,592.7940503,178.5471924,23,81,0.238835141,0.237230569,631,631,627,616,626,609,0.395084539,0.175193557,4,5,0.376416453,0,0.696303903,0,0.01220679,0.992424588
